NTACode,NTAName,NTA Latitude,NTA Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Beverly Pizzeria & Cafe,40.642538,-73.978333,Pizza Place
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Sake Sushi,40.644138,-73.976439,Japanese Restaurant
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Ocean Parkway Bike Path,40.64158881,-73.97390842,Bike Trail
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,El Mirador,40.642318,-73.981095,Mexican Restaurant
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Soho Cafe & Grill,40.64355202,-73.97777628,Café
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,89 Church Liquors,40.64265447,-73.97982453,Liquor Store
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Parkway Pharmacy,40.64476744,-73.97490641,Pharmacy
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Church and McDonald Aves,40.64288937,-73.9793193,Outdoors & Recreation
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Dunkin',40.6427863,-73.9789843,Donut Shop
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Carvel Ice Cream,40.64337653,-73.97827095,Ice Cream Shop
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Korner Pizza,40.64351848,-73.97757264,Pizza Place
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Dome Playground,40.63944906,-73.97983392,Park
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Grace CC Nail,40.6441184,-73.97628591,Nail Salon
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Angelica's Coffee Shop,40.64426472,-73.97574344,Coffee Shop
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Subway,40.64270288,-73.97968939,Sandwich Place
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,T-Mobile,40.64321672,-73.97893347,Mobile Phone Shop
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Isaac Apple Farm,40.64408597,-73.97669358,Grocery Store
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Denny's Steak Pub,40.63947452,-73.97975786,Pub
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Buzz-a-Rama 500,40.6423271,-73.98070561,Racetrack
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Tiferes Mordechai,40.639418,-73.979269,Music Venue
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Kabir's Bakery,40.642872,-73.979746,Bakery
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Nails Plus,40.64391758,-73.97689333,Spa
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Shell,40.63944655,-73.97983319,Gas Station
BK41,Kensington-Ocean Parkway,40.6407188,-73.97641284,Walgreens,40.6427907,-73.9789345,Pharmacy
BK26,Gravesend,40.58653096,-73.98851965,Cropsey Bagels And Deli,40.58608077,-73.98795836,Bagel Shop
BK26,Gravesend,40.58653096,-73.98851965,Cropsey Restaurant & Pizzeria,40.58693137,-73.98999372,Pizza Place
BK26,Gravesend,40.58653096,-73.98851965,Bread Plus Bakery,40.58579776,-73.98354094,Bakery
BK26,Gravesend,40.58653096,-73.98851965,Chipotle Mexican Grill,40.58330246,-73.98677546,Mexican Restaurant
BK26,Gravesend,40.58653096,-73.98851965,Shan Market,40.58988346,-73.99136344,Grocery Store
BK26,Gravesend,40.58653096,-73.98851965,John's Deli,40.58789,-73.983869,Deli / Bodega
BK26,Gravesend,40.58653096,-73.98851965,Parkview Diner,40.58342061,-73.98628845,Diner
BK26,Gravesend,40.58653096,-73.98851965,One Stop Express Deli Grosery,40.58703335,-73.98976066,Deli / Bodega
BK26,Gravesend,40.58653096,-73.98851965,Bagel Shop,40.58701493,-73.99008361,Bagel Shop
BK26,Gravesend,40.58653096,-73.98851965,Tommy's,40.58798981,-73.98907471,Breakfast Spot
BK26,Gravesend,40.58653096,-73.98851965,Dreier Offerman Park,40.58801798,-73.99058133,Playground
BK26,Gravesend,40.58653096,-73.98851965,B82,40.58860554,-73.98974918,Bus Station
BK26,Gravesend,40.58653096,-73.98851965,Brooklyn Italians Soccer Field,40.587217,-73.984321,Soccer Field
BK26,Gravesend,40.58653096,-73.98851965,Burger King,40.583281,-73.986764,Fast Food Restaurant
BK26,Gravesend,40.58653096,-73.98851965,Harway Pizza Gyro Falafel Restaurant,40.587677,-73.98381805,Burger Joint
BK26,Gravesend,40.58653096,-73.98851965,Milk Farm Deli & Grocery,40.58768,-73.983818,Deli / Bodega
BK26,Gravesend,40.58653096,-73.98851965,Barron's Grocery,40.588288,-73.983899,Grocery Store
BK26,Gravesend,40.58653096,-73.98851965,Malboro Liquor,40.58577883,-73.98341328,Liquor Store
BK26,Gravesend,40.58653096,-73.98851965,MTA Subway - Bay 50th St (D),40.58832436,-73.98387815,Metro Station
BK26,Gravesend,40.58653096,-73.98851965,Bay 50th,40.5882883,-73.98374698,Platform
BK26,Gravesend,40.58653096,-73.98851965,The Farmers Market,40.58999673,-73.99145364,Farmers Market
BK26,Gravesend,40.58653096,-73.98851965,Sky Windows and Doors,40.5858553,-73.9829945,Home Service
BK29,Bensonhurst East,40.59704599,-73.99003627,Rite Aid,40.5971076,-73.9863963,Pharmacy
BK29,Bensonhurst East,40.59704599,-73.99003627,The Original John's Deli,40.59705499,-73.98537844,Sandwich Place
BK29,Bensonhurst East,40.59704599,-73.99003627,Audrey's Concerto,40.59939472,-73.98953376,Dessert Shop
BK29,Bensonhurst East,40.59704599,-73.99003627,Little Saigon Pearl,40.599307,-73.98996,Vietnamese Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Pho Tay Ho,40.59992447,-73.99034866,Vietnamese Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Yaya Tea,40.60026719,-73.9910436,Bubble Tea Shop
BK29,Bensonhurst East,40.59704599,-73.99003627,Duck Wong Wonton Restaurant,40.60002268,-73.99057889,Cantonese Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Sake Sushi Restaurant,40.59995794,-73.99043065,Sushi Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Wasabi Sushi,40.59959233,-73.9895457,Sushi Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Cherry Hill Gourmet Market,40.60072307,-73.99191217,Gourmet Shop
BK29,Bensonhurst East,40.59704599,-73.99003627,The Living Room,40.59910659,-73.98933439,Steakhouse
BK29,Bensonhurst East,40.59704599,-73.99003627,Dolphin Fitness Clubs,40.59876798,-73.98924827,Gym
BK29,Bensonhurst East,40.59704599,-73.99003627,7-Eleven,40.59783281,-73.98644867,Convenience Store
BK29,Bensonhurst East,40.59704599,-73.99003627,Deals,40.59880829,-73.98924255,Discount Store
BK29,Bensonhurst East,40.59704599,-73.99003627,Petco,40.59685431,-73.98522576,Pet Store
BK29,Bensonhurst East,40.59704599,-73.99003627,Walgreens,40.59750613,-73.98595428,Pharmacy
BK29,Bensonhurst East,40.59704599,-73.99003627,Nyonya,40.60012757,-73.99094228,Malay Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Kowloon Cafe,40.59963245,-73.98996258,Asian Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Mtskheta Cafe,40.59691046,-73.98554256,Caucasian Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Chikurin,40.6007767,-73.99200852,Japanese Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Shun Deck Restaurant,40.60004502,-73.99078007,Cantonese Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,Baskin-Robbins,40.59596446,-73.98435271,Ice Cream Shop
BK29,Bensonhurst East,40.59704599,-73.99003627,Subway,40.5973193,-73.985054,Sandwich Place
BK29,Bensonhurst East,40.59704599,-73.99003627,Dunkin',40.5959873,-73.9843798,Donut Shop
BK29,Bensonhurst East,40.59704599,-73.99003627,Vucciria,40.60089505,-73.99201387,Gourmet Shop
BK29,Bensonhurst East,40.59704599,-73.99003627,Benson Eating Station,40.598897,-73.988199,Hong Kong Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,McDonald's,40.59932042,-73.98897723,Fast Food Restaurant
BK29,Bensonhurst East,40.59704599,-73.99003627,L & Z Bakery 揶香茶餐廳,40.59806824,-73.98774719,Bakery
BK29,Bensonhurst East,40.59704599,-73.99003627,Monty Beauty Spa,40.59828568,-73.98723602,Spa
BK29,Bensonhurst East,40.59704599,-73.99003627,Dunkin',40.5959597,-73.9843669,Donut Shop
BK29,Bensonhurst East,40.59704599,-73.99003627,Stillwell Wine & Spirits,40.59748636,-73.9854564,Liquor Store
BK29,Bensonhurst East,40.59704599,-73.99003627,Foodtown,40.59893535,-73.98539426,Supermarket
BK72,Williamsburg,40.70401981,-73.95799971,Oneg Heimishe Bakery,40.70226636,-73.95611209,Bakery
BK72,Williamsburg,40.70401981,-73.95799971,Bar Velo Brooklyn,40.7070966,-73.95433182,Wine Bar
BK72,Williamsburg,40.70401981,-73.95799971,Mexico 2000,40.70755238,-73.95505177,Taco Place
BK72,Williamsburg,40.70401981,-73.95799971,Gottlieb's Restaurant,40.70764198,-73.96123692,Diner
BK72,Williamsburg,40.70401981,-73.95799971,Williamsburg Bagel,40.707295,-73.961011,Bagel Shop
BK72,Williamsburg,40.70401981,-73.95799971,Panini,40.70646,-73.960411,Café
BK72,Williamsburg,40.70401981,-73.95799971,Subway,40.7072481,-73.9619736,Sandwich Place
BK72,Williamsburg,40.70401981,-73.95799971,Klein's Kraitchma,40.70324567,-73.96015691,Food Truck
BK72,Williamsburg,40.70401981,-73.95799971,Interstate 278 at Exit 31,40.70075573,-73.9614533,Intersection
BK75,Bedford,40.69242057,-73.9502157,Willoughby General,40.69381,-73.948633,Coffee Shop
BK75,Bedford,40.69242057,-73.9502157,Nostrand,40.689755,-73.951289,Coffee Shop
BK75,Bedford,40.69242057,-73.9502157,Burly Coffee / Better Read Than Dead,40.690476,-73.952015,Coffee Shop
BK75,Bedford,40.69242057,-73.9502157,Marcy & Myrtle,40.69506987,-73.94918641,Coffee Shop
BK75,Bedford,40.69242057,-73.9502157,Brooklyn Blend,40.69230892,-73.9456971,Juice Bar
BK75,Bedford,40.69242057,-73.9502157,750 Myrtle Diner,40.6949036,-73.9527812,New American Restaurant
BK75,Bedford,40.69242057,-73.9502157,Samurai Papa,40.689791,-73.95102,Ramen Restaurant
BK75,Bedford,40.69242057,-73.9502157,Project Parlor,40.69486096,-73.95296783,Bar
BK75,Bedford,40.69242057,-73.9502157,Cinnamon Girl,40.68934308,-73.95136671,Coffee Shop
BK75,Bedford,40.69242057,-73.9502157,Moloko,40.69473814,-73.95486648,Bar
BK75,Bedford,40.69242057,-73.9502157,"Captain Dan's ""Good Time"" Tavern",40.68848356,-73.95113658,Bar
BK75,Bedford,40.69242057,-73.9502157,Herbert Von King Park,40.6895141,-73.94650698,Park
BK75,Bedford,40.69242057,-73.9502157,Little Roy Coffee Co.,40.68885612,-73.94749278,Coffee Shop
BK75,Bedford,40.69242057,-73.9502157,Kosciusko Pool,40.69162827,-73.94870974,Pool
BK75,Bedford,40.69242057,-73.9502157,Sally’s,40.694137,-73.94589,Cocktail Bar
BK75,Bedford,40.69242057,-73.9502157,Hattie Carthan Community Garden,40.68989188,-73.94862525,Garden
BK75,Bedford,40.69242057,-73.9502157,Herbert Von King Park Dog Run,40.68981362,-73.94797064,Dog Run
BK75,Bedford,40.69242057,-73.9502157,Brain Food Kitchen,40.69104,-73.955269,Restaurant
BK75,Bedford,40.69242057,-73.9502157,Wine-O,40.693998,-73.948982,Wine Shop
BK75,Bedford,40.69242057,-73.9502157,La Villa Cafe,40.69107423,-73.955495,Diner
BK75,Bedford,40.69242057,-73.9502157,Marcy playground,40.69532855,-73.95019231,Playground
BK75,Bedford,40.69242057,-73.9502157,Post Bar,40.689303,-73.950927,Bar
BK75,Bedford,40.69242057,-73.9502157,Brooklyn Stoops,40.69492039,-73.95281534,Bar
BK75,Bedford,40.69242057,-73.9502157,Amigo grocery,40.691132,-73.945177,Deli / Bodega
BK75,Bedford,40.69242057,-73.9502157,Target Community Garden,40.69233345,-73.95570737,Garden
BK75,Bedford,40.69242057,-73.9502157,The Baron,40.69105045,-73.9538554,New American Restaurant
BK75,Bedford,40.69242057,-73.9502157,Sugarhill Supper Club,40.69167898,-73.95176037,Nightclub
BK75,Bedford,40.69242057,-73.9502157,Baskin-Robbins,40.6900334,-73.95166628,Ice Cream Shop
BK75,Bedford,40.69242057,-73.9502157,Rocco Pizza,40.6921294,-73.94567167,Pizza Place
BK75,Bedford,40.69242057,-73.9502157,Bedford Stuyvesant Community Garden,40.69147831,-73.95568834,Garden
BK75,Bedford,40.69242057,-73.9502157,Espinal Deli Grocery,40.69022928,-73.95160135,Deli / Bodega
BK75,Bedford,40.69242057,-73.9502157,Bravo Supermarkets,40.69007478,-73.9549944,Grocery Store
BK75,Bedford,40.69242057,-73.9502157,Mike's Pizza,40.69573955,-73.94649588,Pizza Place
BK75,Bedford,40.69242057,-73.9502157,Chase Bank,40.69078955,-73.95509855,Bank
BK75,Bedford,40.69242057,-73.9502157,Family Dollar,40.69614932,-73.95270219,Discount Store
BK75,Bedford,40.69242057,-73.9502157,Corner Of Nostrand Ave & Greene Ave,40.68861509,-73.9510254,Park
BK75,Bedford,40.69242057,-73.9502157,First Stop Grocery #2,40.69262,-73.948376,Deli / Bodega
BK75,Bedford,40.69242057,-73.9502157,Grocery store,40.69449234,-73.94921112,Grocery Store
BK75,Bedford,40.69242057,-73.9502157,Shell,40.69323676,-73.95573263,Gas Station
BK75,Bedford,40.69242057,-73.9502157,The Gym at the Mynt,40.69490814,-73.95211029,Gym
BK75,Bedford,40.69242057,-73.9502157,Good Partners Deli Grocery,40.694788,-73.952614,Deli / Bodega
BK75,Bedford,40.69242057,-73.9502157,Crown Fried Chicken,40.69543105,-73.94942788,Fried Chicken Joint
BK75,Bedford,40.69242057,-73.9502157,Natural Blend,40.689451,-73.951477,Juice Bar
BK75,Bedford,40.69242057,-73.9502157,Pancho's Food Corp.,40.692221,-73.946038,Deli / Bodega
BK75,Bedford,40.69242057,-73.9502157,Empanada Lady Stand,40.69155256,-73.95442848,Food Truck
BK75,Bedford,40.69242057,-73.9502157,Yerannie Deli Grocery Corp.,40.689198,-73.951345,Convenience Store
BK75,Bedford,40.69242057,-73.9502157,Brooklyn's Finest Deli,40.694727,-73.946492,Deli / Bodega
BK75,Bedford,40.69242057,-73.9502157,Tompkins Park,40.6897149,-73.94609382,Park
BK75,Bedford,40.69242057,-73.9502157,China City,40.69567475,-73.94662474,Chinese Restaurant
BK35,Stuyvesant Heights,40.688705,-73.93038861,Do The Right Thing Crossing,40.68919882,-73.93324206,Historic Site
BK35,Stuyvesant Heights,40.688705,-73.93038861,The Wilky,40.6881512,-73.92714834,Beer Bar
BK35,Stuyvesant Heights,40.688705,-73.93038861,Turtles all the way down,40.68503489,-73.92957068,Bar
BK35,Stuyvesant Heights,40.688705,-73.93038861,L' Antagoniste,40.68494867,-73.92956265,French Restaurant
BK35,Stuyvesant Heights,40.688705,-73.93038861,Peri Peri Grill House,40.684736,-73.92918,African Restaurant
BK35,Stuyvesant Heights,40.688705,-73.93038861,Hearts Coffee,40.69215464,-73.92660151,Coffee Shop
BK35,Stuyvesant Heights,40.688705,-73.93038861,Greene Market,40.69044178,-73.93344816,Convenience Store
BK35,Stuyvesant Heights,40.688705,-73.93038861,Wonderville,40.692394,-73.9275,Bar
BK35,Stuyvesant Heights,40.688705,-73.93038861,Natural Blend,40.68442048,-73.9293394,Caribbean Restaurant
BK35,Stuyvesant Heights,40.688705,-73.93038861,Healthway,40.68536742,-73.92649849,Deli / Bodega
BK35,Stuyvesant Heights,40.688705,-73.93038861,Fat Doughnut,40.692417,-73.93075,Donut Shop
BK35,Stuyvesant Heights,40.688705,-73.93038861,Trade Wise Supermarket,40.69122207,-73.92782598,Grocery Store
BK35,Stuyvesant Heights,40.688705,-73.93038861,Soldier Jerk Center and Restaurant,40.690401,-73.930822,Caribbean Restaurant
BK35,Stuyvesant Heights,40.688705,-73.93038861,Little Caesars Pizza,40.69124949,-73.92785586,Pizza Place
BK35,Stuyvesant Heights,40.688705,-73.93038861,Premier Food Fresh Market,40.69277518,-73.92791197,Market
BK35,Stuyvesant Heights,40.688705,-73.93038861,Ghamdam Food Corp,40.68905492,-73.93035686,Deli / Bodega
BK35,Stuyvesant Heights,40.688705,-73.93038861,K K's Liquors,40.686941,-73.930152,Liquor Store
BK35,Stuyvesant Heights,40.688705,-73.93038861,Crown Fried Chicken,40.689866,-73.930774,Comfort Food Restaurant
BK35,Stuyvesant Heights,40.688705,-73.93038861,Key Food,40.6865568,-73.92982615,Supermarket
BK35,Stuyvesant Heights,40.688705,-73.93038861,A&M Deli,40.69078247,-73.93062545,Deli / Bodega
BK35,Stuyvesant Heights,40.688705,-73.93038861,Mini Market Deli,40.69269979,-73.92773662,Deli / Bodega
BK35,Stuyvesant Heights,40.688705,-73.93038861,Andys Deli,40.690622,-73.93375,Deli / Bodega
BK35,Stuyvesant Heights,40.688705,-73.93038861,Lapon Trading Corp,40.69122384,-73.92778849,Discount Store
BK35,Stuyvesant Heights,40.688705,-73.93038861,Crown Fried Chicken,40.68512048,-73.92951567,Fried Chicken Joint
BK35,Stuyvesant Heights,40.688705,-73.93038861,Citibike Station,40.68668951,-73.93368875,Bike Rental / Bike Share
BK35,Stuyvesant Heights,40.688705,-73.93038861,Gym X,40.692062,-73.930599,Gym
BK35,Stuyvesant Heights,40.688705,-73.93038861,Yellow To Yellow,40.69213187,-73.93099513,Convenience Store
BK35,Stuyvesant Heights,40.688705,-73.93038861,MTA Bus- B38,40.69251202,-73.92809673,Bus Station
BK35,Stuyvesant Heights,40.688705,-73.93038861,Lovely Nails,40.692406,-73.927627,Spa
MN21,Gramercy,40.7364977,-73.98381256,Malt & Mold,40.736677,-73.981472,Gourmet Shop
MN21,Gramercy,40.7364977,-73.98381256,Posto,40.734843,-73.982896,Pizza Place
MN21,Gramercy,40.7364977,-73.98381256,Craft + Carry,40.73835963,-73.98359951,Beer Bar
MN21,Gramercy,40.7364977,-73.98381256,Taqueria Gramercy,40.73621782,-73.98501094,Mexican Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Citizens of Gramercy,40.7366366,-73.98176174,Coffee Shop
MN21,Gramercy,40.7364977,-73.98381256,Caffè Panna,40.736985,-73.98676,Ice Cream Shop
MN21,Gramercy,40.7364977,-73.98381256,Gramercy Park,40.73787644,-73.98590326,Park
MN21,Gramercy,40.7364977,-73.98381256,Augustus Saint-Gaudens Playground,40.73565006,-73.98229246,Playground
MN21,Gramercy,40.7364977,-73.98381256,Think Coffee,40.73815631,-73.98374211,Coffee Shop
MN21,Gramercy,40.7364977,-73.98381256,Bedford Cheese Shop,40.736741,-73.987021,Cheese Shop
MN21,Gramercy,40.7364977,-73.98381256,Maialino,40.73844192,-73.98561005,Italian Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Bar Jamon,40.73585373,-73.98705259,Wine Bar
MN21,Gramercy,40.7364977,-73.98381256,Casa Mono,40.73590862,-73.98717161,Spanish Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Molly's Shebeen,40.73836466,-73.98351329,Irish Pub
MN21,Gramercy,40.7364977,-73.98381256,Dear Irving,40.73608866,-73.98732377,Cocktail Bar
MN21,Gramercy,40.7364977,-73.98381256,National Arts Club,40.73793327,-73.98662835,Art Gallery
MN21,Gramercy,40.7364977,-73.98381256,Irving Farm Coffee Roasters,40.73671619,-73.98681688,Café
MN21,Gramercy,40.7364977,-73.98381256,Lunetta Pizza,40.73693383,-73.98448861,Pizza Place
MN21,Gramercy,40.7364977,-73.98381256,Follia,40.73514654,-73.98581485,Italian Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Aloha Fine Wines & Spirits,40.73565166,-73.98263998,Liquor Store
MN21,Gramercy,40.7364977,-73.98381256,Lady Mendl's Tea Salon,40.7360638,-73.98727013,Tea Room
MN21,Gramercy,40.7364977,-73.98381256,Stuyvesant Square Park,40.73371413,-73.98420811,Park
MN21,Gramercy,40.7364977,-73.98381256,Gramercy Park Hotel,40.73853318,-73.98565146,Hotel
MN21,Gramercy,40.7364977,-73.98381256,Friend of a Farmer,40.73681365,-73.98677072,American Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Daily Provisions,40.737719,-73.987774,Café
MN21,Gramercy,40.7364977,-73.98381256,The Players,40.73773418,-73.98673475,Social Club
MN21,Gramercy,40.7364977,-73.98381256,Joe Junior,40.734634,-73.985946,Diner
MN21,Gramercy,40.7364977,-73.98381256,Ralph's Famous Italian Ices,40.73693701,-73.98161455,Ice Cream Shop
MN21,Gramercy,40.7364977,-73.98381256,Gramercy Bagels,40.73707767,-73.98447543,Bagel Shop
MN21,Gramercy,40.7364977,-73.98381256,Union Square Cafe,40.737733,-73.987811,New American Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Freehand New York,40.73974004,-73.98462181,Hotel
MN21,Gramercy,40.7364977,-73.98381256,Massage Envy - Gramercy NYC,40.737403,-73.9802453,Spa
MN21,Gramercy,40.7364977,-73.98381256,Stuyvesant Square Dog Park,40.73305819,-73.98386143,Dog Run
MN21,Gramercy,40.7364977,-73.98381256,Pete's Tavern,40.73644166,-73.98693488,Pub
MN21,Gramercy,40.7364977,-73.98381256,Triona's,40.73540058,-73.98562027,Bar
MN21,Gramercy,40.7364977,-73.98381256,Eleni's,40.736518,-73.985005,Greek Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Bluebell Cafe,40.73844346,-73.9831835,American Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Simon & The Whale,40.739662,-73.98445,American Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Studio,40.73966059,-73.98459359,Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Housing Works Thrift Shop,40.739158,-73.983513,Thrift / Vintage Store
MN21,Gramercy,40.7364977,-73.98381256,Yama Japanese Restaurant,40.73586035,-73.98759305,Sushi Restaurant
MN21,Gramercy,40.7364977,-73.98381256,Pierre Loti,40.73606703,-73.98729939,Wine Bar
MN21,Gramercy,40.7364977,-73.98381256,Reflections Center for Conscious Living & Yoga,40.73905028,-73.98148706,Yoga Studio
MN21,Gramercy,40.7364977,-73.98381256,Namu Deli,40.73731122,-73.98427737,Deli / Bodega
MN21,Gramercy,40.7364977,-73.98381256,Herman Miller Flagship,40.738355,-73.987512,Office
MN21,Gramercy,40.7364977,-73.98381256,Ampersand,40.7387421,-73.98336565,Cocktail Bar
MN21,Gramercy,40.7364977,-73.98381256,Sanavita Center For Holistic Cleansing,40.735039,-73.986309,Spa
